90,110,469,1
90,111,458,1
90,111,463,1
90,111,470,1
91,112,174,1
91,112,466,1
91,112,471,1
91,112,472,1
91,112,49,1
91,112,473,1
91,112,50,1
91,112,6,1
91,112,474,1
92,113,467,1
92,113,458,1
92,114,466,1
92,114,467,1
92,114,475,1
92,114,463,1
93,115,476,1
93,115,477,1
93,115,478,1
93,115,479,1
93,115,480,1
93,115,481,1
93,115,482,1
93,115,483,1
93,115,484,1
93,115,484,1
93,115,466,1
93,115,485,1
93,115,467,1
93,115,463,1
93,115,486,1
93,115,1,1
93,115,487,1
94,116,463,1
94,116,466,1
94,116,467,1
95,117,458,1
95,117,488,1
96,118,458,1
95,117,489,1
96,118,107,1
95,117,6,1
96,118,465,1
95,117,490,1
96,118,466,1
95,117,491,1
96,118,467,1
95,117,492,1
96,118,463,1
95,117,493,1
97,119,458,1
97,119,1,1
97,119,494,1
98,120,458,1
98,121,458,1
98,122,495,1
98,122,496,1
98,122,497,1
98,122,498,1
99,123,499,1
99,123,458,1
99,123,500,1
99,124,501,1
99,124,495,1
99,124,1,1
99,124,50,1
99,124,49,1
99,124,126,1
100,125,495,1
100,125,498,1
100,126,502,1
100,126,6,1
100,126,495,1
100,126,503,1
100,126,504,1
100,126,49,1
100,126,505,1
100,126,506,1
100,126,1,1
100,126,507,1
100,126,508,1
100,126,509,1
100,126,509,1
100,126,510,1
100,126,511,1
100,126,50,1
100,126,512,1
101,127,427,1
101,127,428,1
101,127,429,1
101,127,513,1
101,127,431,1
101,127,514,1
101,127,515,1
101,127,516,1
101,127,253,1
101,127,517,1
101,127,518,1
101,127,519,1
101,127,520,1
101,127,521,1
101,127,522,1
102,128,523,1
102,128,524,1
102,128,525,1
102,128,526,1
102,128,527,1
102,128,528,1
102,128,529,1
102,128,1,1
103,129,530,1
103,129,531,1
103,129,516,1
103,129,532,1
103,129,533,1
103,129,534,1
103,129,535,1
103,129,536,1
104,130,523,1
104,130,524,1
104,130,525,1
104,130,526,1
104,130,527,1
104,130,528,1
104,130,529,1
104,130,1,1
105,131,495,1
105,132,458,1
105,132,466,1
105,132,537,1
105,132,538,1
105,132,539,1
105,132,540,1
105,132,486,1
105,132,484,1
105,132,463,1
106,133,495,1
106,133,541,1
106,133,542,1
106,133,543,1
106,133,544,1
106,133,545,1
106,133,546,1
106,133,547,1
107,134,185,1
107,134,548,1
107,134,549,1
108,135,185,1
108,135,548,1
108,135,550,1
108,135,551,1
108,135,552,1
109,136,553,1
109,136,554,1
109,137,495,1
109,137,78,1
109,137,555,1
109,137,556,1
109,137,557,1
109,137,558,1
109,137,1,1
109,137,559,1
109,137,560,1
109,137,561,1
109,137,562,1
109,137,509,1
109,137,563,1
109,137,564,1
109,137,565,1
109,137,566,1
109,137,27,1
110,138,548,1
110,138,185,1
110,138,567,1
110,139,568,1
110,139,548,1
111,140,569,1
111,140,568,1
111,140,548,1
111,140,570,1
111,140,571,1
111,140,572,1
112,141,568,1
112,141,548,1
112,141,573,1
113,142,574,1
113,142,575,1
113,142,78,1
113,142,1,1
113,142,6,1
113,142,68,1
113,142,548,1
114,143,576,1
114,143,577,1
114,143,578,1
114,144,568,1
114,144,548,1
114,144,573,1
114,144,78,1
114,144,568,1
114,144,548,1
115,145,578,1
115,145,579,1
115,146,548,1
115,146,568,1
115,146,1,1
115,146,504,1
115,146,580,1
115,146,581,1
115,146,101,1
116,147,568,1
116,147,548,1
117,148,582,1
117,148,583,1
117,149,118,1
117,149,548,1
117,149,584,1
118,150,585,1
118,150,586,1
118,150,587,1
118,150,588,1
118,150,589,1
119,151,548,1
119,151,1,1
119,151,118,1
119,151,572,1
119,151,590,1
119,151,591,1
119,151,592,1
120,152,593,1
119,151,594,1
120,152,595,1
120,153,574,1
120,153,575,1
120,154,185,1
120,154,548,1
120,154,101,1
120,154,78,1
120,154,1,1
120,154,596,1
120,154,597,1
120,154,80,1
120,154,27,1
121,155,574,1
121,155,598,1
121,156,595,1
121,156,599,1
121,156,600,1
122,157,185,1
122,157,601,1
122,157,78,1
122,157,596,1
122,157,548,1
122,157,1,1
122,157,173,1
122,157,602,1
122,157,603,1
123,158,530,1
123,158,604,1
123,158,605,1
123,158,606,1
123,158,607,1
123,158,608,1
124,159,574,1
124,159,575,1
125,160,548,1
125,160,574,1
125,160,575,1
125,160,609,1
125,160,78,1
125,160,118,1
125,160,1,1
125,160,610,1
125,160,611,1
125,160,612,1
126,161,613,1
126,161,614,1
126,161,615,1
126,161,616,1
126,161,617,1
126,161,618,1
126,161,606,1
126,161,50,1
126,161,619,1
126,161,6,1
126,161,1,1
126,161,620,1
127,162,621,1
127,162,622,1
127,162,623,1
127,162,624,1
127,162,617,1
127,162,618,1
127,162,606,1
127,162,50,1
127,162,619,1
127,162,6,1
127,162,1,1
127,162,620,1
128,163,625,1
128,163,626,1
128,163,627,1
128,163,628,1
128,163,624,1
128,163,629,1
128,163,630,1
128,163,631,1
128,163,632,1
128,163,624,1
128,163,633,1
128,163,634,1
128,163,617,1
128,163,618,1
128,163,606,1
128,163,50,1
128,163,619,1
128,163,6,1
128,163,1,1
128,163,620,1
129,164,635,1
129,164,634,1
129,164,636,1
129,164,637,1
129,164,638,1
129,164,617,1
129,164,618,1
129,164,606,1
129,164,50,1
129,164,619,1
129,164,6,1
129,164,1,1
129,164,620,1
130,165,574,1
130,165,575,1
130,166,639,1
130,166,640,1
130,166,641,1
130,166,642,1
130,166,643,1
130,166,644,1
130,166,626,1
130,166,613,1
131,167,624,1
131,167,645,1
131,167,646,1
131,167,647,1
131,167,644,1
131,167,634,1
131,167,648,1
131,167,649,1
132,168,27,1
133,169,613,1
133,169,614,1
133,169,615,1
134,170,644,1
132,168,1,1
133,169,616,1
132,168,650,1
134,170,651,1
132,168,546,1
132,168,652,1
134,170,653,1
134,170,624,1
132,168,654,1
132,168,624,1
132,168,655,1
135,171,645,1
135,171,624,1
135,172,606,1
135,171,656,1
135,172,657,1
135,172,658,1
135,172,659,1
135,172,660,1
135,172,661,1
135,172,6,1
135,172,662,1
135,172,663,1
136,173,644,1
136,173,651,1
136,173,653,1
136,173,624,1
137,174,606,1
137,174,664,1
137,174,665,1
137,174,666,1
137,174,207,1
138,175,606,1
137,174,667,1
138,175,662,1
137,174,668,1
138,175,663,1
137,174,501,1
138,175,669,1
137,174,1,1
138,175,670,1
138,175,671,1
138,175,1,1
138,175,672,1
139,176,606,1
139,176,662,1
139,176,663,1
139,176,669,1
140,177,606,1
140,177,673,1
140,177,674,1
139,176,670,1
140,177,675,1
139,176,671,1
140,177,676,1
139,176,1,1
140,177,677,1
140,177,678,1
139,176,672,1
140,177,437,1
140,177,679,1
141,178,606,1
141,178,662,1
141,178,680,1
141,178,681,1
141,178,615,1
141,178,682,1
141,178,683,1
141,178,684,1
141,178,685,1
142,179,686,1
142,179,687,1
143,180,606,1
143,180,687,1
143,180,608,1
143,180,688,1
144,181,689,1
144,181,1,1
144,181,471,1
144,182,689,1
144,182,49,1
144,181,690,1
144,182,691,1
144,182,6,1
144,181,692,1
144,182,239,1
144,182,693,1
144,181,694,1
144,181,695,1
144,181,696,1
145,183,606,1
145,183,687,1
145,183,608,1
145,183,688,1
145,183,59,1
145,183,697,1
145,183,698,1
145,183,699,1
145,183,684,1
145,183,700,1
145,183,701,1
145,183,702,1
145,183,703,1
145,183,49,1
145,183,27,1
145,183,704,1
146,184,689,1
146,184,1,1
146,184,17,1
146,184,10,1
146,184,9,1
146,184,14,1
146,184,705,1
146,184,115,1
146,184,49,1
146,184,50,1
146,184,6,1
146,184,474,1
147,185,689,1
147,185,706,1
147,185,707,1
147,186,689,1
147,187,689,1
148,188,708,1
148,188,709,1
148,188,6,1
148,188,689,1
148,188,1,1
148,188,239,1
148,188,471,1
148,188,710,1
149,189,689,1
149,189,711,1
149,189,712,1
149,189,705,1
149,189,115,1
149,189,49,1
149,189,50,1
149,189,6,1
149,189,474,1
150,190,713,1
150,190,714,1
150,190,687,1
150,190,715,1
150,190,716,1
150,190,717,1
150,190,718,1
150,190,719,1
151,191,720,1
151,191,721,1
151,191,722,1
151,191,723,1
151,191,724,1
151,191,725,1
151,191,726,1
151,191,283,1
152,192,727,1
152,192,728,1
152,192,729,1
152,192,730,1
152,192,731,1
152,192,732,1
152,192,733,1
153,193,689,1
153,193,734,1
153,193,115,1
153,193,49,1
153,193,50,1
153,193,6,1
153,193,474,1
154,194,689,1
154,194,253,1
154,194,735,1
154,194,736,1
154,194,737,1
154,194,738,1
154,194,739,1
154,194,740,1
154,194,115,1
154,194,49,1
154,194,50,1
154,194,6,1
154,194,474,1
155,195,689,1
155,195,1,1
156,196,727,1
156,196,741,1
156,196,99,1
156,196,362,1
156,196,728,1
156,196,185,1
156,196,742,1
156,196,743,1
157,197,1,1
157,197,49,1
157,197,239,1
157,197,362,1
157,197,727,1
157,197,728,1
158,198,744,1
158,198,745,1
158,198,746,1
158,198,747,1
158,198,253,1
158,198,748,1
158,198,749,1
158,198,750,1
158,198,751,1
158,198,752,1
158,198,753,1
158,198,617,1
158,198,362,1
158,198,754,1
158,198,618,1
158,198,50,1
158,198,619,1
158,198,6,1
158,198,1,1
158,198,620,1
159,199,755,1
159,199,756,1
159,199,727,1
159,199,728,1
159,199,49,1
159,199,239,1
159,199,6,1
159,199,265,1
160,200,689,1
160,200,6,1
160,200,691,1
160,201,757,1
160,201,727,1
160,201,758,1
161,202,759,1
161,202,760,1
161,202,727,1
161,202,728,1
161,202,761,1
161,202,762,1
161,202,763,1
161,202,764,1
162,203,765,1
162,203,766,1
162,203,767,1
162,203,744,1
162,203,745,1
162,203,768,1
162,203,92,1
162,203,769,1
163,204,770,1
163,204,771,1
163,204,772,1
163,204,92,1
163,204,745,1
163,204,37,1
163,204,53,1
163,204,78,1
163,204,773,1
163,204,774,1
163,204,775,1
163,204,776,1
163,204,777,1
163,204,778,1
163,204,384,1
163,204,37,1
163,204,421,1
163,204,779,1
163,204,50,1
163,204,6,1
163,204,780,1
164,205,747,1
164,205,746,1
164,205,1,1
164,205,781,1
164,205,745,1
165,206,744,1
165,206,745,1
165,206,782,1
166,207,746,1
166,207,783,1
166,207,784,1
166,207,785,1
167,208,786,1
167,208,744,1
167,208,745,1
167,208,787,1
167,208,109,1
168,209,788,1
168,209,789,1
168,209,790,1
168,209,791,1
168,209,792,1
168,209,793,1
168,209,794,1
168,209,795,1
169,210,727,1
169,211,745,1
169,211,727,1
169,211,728,1
169,211,796,1
169,211,797,1
169,211,37,1
170,212,727,1
169,211,1,1
169,211,504,1
170,213,798,1
170,213,799,1
170,213,617,1
170,213,745,1
170,213,746,1
170,213,747,1
170,213,800,1
170,213,534,1
171,214,727,1
171,214,431,1
171,214,1,1
171,214,6,1
171,214,504,1
171,214,239,1
171,214,49,1
171,214,745,1
172,215,745,1
172,215,1,1
172,215,239,1
172,215,37,1
172,215,801,1
172,215,802,1
172,215,207,1
172,215,803,1
172,215,49,1
172,215,92,1
172,215,50,1
172,215,126,1
172,215,6,1
173,216,804,1
173,216,805,1
173,216,806,1
173,216,807,1
173,216,78,1
173,216,650,1
173,216,808,1
173,216,809,1
174,217,745,1
174,217,810,1
174,217,629,1
174,217,666,1
174,217,92,1
174,217,811,1
174,217,812,1
174,217,813,1
174,217,239,1
174,217,49,1
174,217,50,1
174,217,126,1
174,217,6,1
174,217,1,1
175,218,755,1
175,218,756,1
175,219,804,1
175,218,727,1
175,219,1,1
175,219,814,1
175,218,728,1
175,219,617,1
175,218,815,1
175,219,816,1
175,219,817,1
175,219,818,1
175,219,819,1
176,220,727,1
176,220,758,1
176,220,757,1
176,220,820,1
177,221,804,1
177,222,821,1
177,221,1,1
177,222,822,1
177,221,457,1
177,222,629,1
177,222,823,1
177,222,78,1
177,222,804,1
177,222,49,1
177,222,239,1
178,223,804,1
178,223,824,1
178,223,825,1
179,224,826,1
179,224,827,1
179,224,828,1
179,224,829,1
179,224,830,1
179,224,27,1
179,224,1,1
179,224,804,1
180,225,804,1
180,225,831,1
180,226,804,1
180,226,832,1
180,226,814,1
181,227,804,1
181,227,37,1
182,228,1,1
182,228,804,1
182,228,821,1
182,229,833,1
182,229,834,1
182,229,835,1
182,229,836,1
182,229,837,1
182,229,838,1
183,230,804,1
183,230,839,1
183,230,617,1
183,231,804,1
183,230,1,1
183,231,840,1
183,230,49,1
183,231,841,1
183,230,842,1
183,231,67,1
183,230,267,1
183,230,843,1
183,230,841,1
183,230,67,1
184,232,804,1
184,232,844,1
184,232,617,1
184,232,1,1
184,232,845,1
184,232,780,1
184,232,814,1
184,232,846,1
